LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/03/08
Time	10:16:58.2160000801086425781
***End_of_Header***	
	
Channels	9									
Samples	1	1	1	1	1	1	1	1	1	
Date	2024/03/08	2024/03/08	2024/03/08	2024/03/08	2024/03/08	2024/03/08	2024/03/08	2024/03/08	2024/03/08	
Time	10:16:58.2160000801086425781	10:16:58.2369999885559082031	10:16:58.2560000419616699219	10:16:58.2750000953674316406	10:16:58.2940001487731933594	10:16:58.3119997978210449219	10:16:58.3309998512268066406	10:16:58.3480000495910644531	10:16:58.2750000953674316406	
X_Dimension	Time	Time	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***										
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Untitled 6	Untitled 7	Untitled 8	Comment
	0.000000	64.702462	-21.036772	87.830967	-1.788248E-5	-4.486569E-5	-1.525599E-5	-1.385004E-5	-0.064133
	0.965000	18.142612	-21.028842	87.834397	-1.845073E-5	-4.532118E-5	-1.502247E-5	-1.426393E-5	-0.060703
	1.965000	49.755006	-21.080757	87.833312	-1.799214E-5	-4.505547E-5	-1.523568E-5	-1.383079E-5	-0.061788
	2.965000	42.750902	-21.078059	87.851092	-1.833110E-5	-4.540659E-5	-1.561134E-5	-1.435056E-5	-0.044008
	3.965000	38.618212	-21.102266	87.896172	-1.763325E-5	-4.551097E-5	-1.539813E-5	-1.425430E-5	0.001072
	4.965000	24.663675	-21.107928	87.894947	-1.809183E-5	-4.507445E-5	-1.527630E-5	-1.460082E-5	-0.000153
	5.965000	42.804573	-21.138588	87.890292	-1.808186E-5	-4.540659E-5	-1.511385E-5	-1.487995E-5	-0.004808
	6.965000	33.385260	-21.152811	87.868452	-1.776285E-5	-4.579566E-5	-1.563165E-5	-1.506283E-5	-0.026648
	7.965000	50.050198	-21.168564	87.832472	-1.803202E-5	-4.615626E-5	-1.588547E-5	-1.483182E-5	-0.062628
	8.965000	10.467617	-21.168551	87.877027	-1.752358E-5	-4.539710E-5	-1.555043E-5	-1.495695E-5	-0.018073
	9.965000	32.499684	-21.192717	87.897957	-1.806193E-5	-4.592851E-5	-1.583471E-5	-1.481257E-5	0.002857
	10.965000	5.664036	-21.219674	87.872477	-1.783263E-5	-4.577668E-5	-1.566211E-5	-1.465857E-5	-0.022623
	11.965000	20.208957	-21.231736	87.836812	-1.844076E-5	-4.543506E-5	-1.544890E-5	-1.388854E-5	-0.058288
	12.965000	34.646536	-21.247006	87.831877	-1.820149E-5	-4.619422E-5	-1.570272E-5	-1.476445E-5	-0.063223
	13.965000	6.495941	-21.270367	87.881577	-1.770303E-5	-4.590004E-5	-1.559104E-5	-1.470669E-5	-0.013523
	14.965000	27.722939	-21.258412	87.894807	-1.854045E-5	-4.546352E-5	-1.547936E-5	-1.473557E-5	-0.000293
	15.965000	-16.046003	-21.315505	87.893127	-1.802205E-5	-4.607085E-5	-1.607838E-5	-1.482220E-5	-0.001973
	16.965000	8.052409	-21.327179	87.859352	-1.846070E-5	-4.552995E-5	-1.589562E-5	-1.560185E-5	-0.035748
	17.965000	34.109823	-21.344247	87.831037	-1.830119E-5	-4.581464E-5	-1.566211E-5	-1.498583E-5	-0.064063
	18.965000	68.271603	-21.350191	87.829917	-1.806193E-5	-4.608034E-5	-1.570272E-5	-1.513983E-5	-0.065183
	19.965000	32.741205	-21.365152	87.828482	-1.761331E-5	-4.541608E-5	-1.550981E-5	-1.477407E-5	-0.066618
	20.965000	9.904068	-21.371029	87.831247	-1.776285E-5	-4.582413E-5	-1.549966E-5	-1.495695E-5	-0.063853
	21.965000	7.247339	-21.394377	87.830687	-1.794230E-5	-4.597596E-5	-1.549966E-5	-1.522646E-5	-0.064413
	22.965000	34.512358	-21.432162	87.831667	-1.787251E-5	-4.577668E-5	-1.600731E-5	-1.457194E-5	-0.063433
	23.965000	29.816119	-21.424809	87.828727	-1.850058E-5	-4.596647E-5	-1.660633E-5	-1.542860E-5	-0.066373
	24.965000	15.110184	-21.442239	87.832052	-1.852052E-5	-4.598545E-5	-1.622052E-5	-1.468744E-5	-0.063048
	25.965000	51.633501	-21.472779	87.818193	-1.838095E-5	-4.495109E-5	-1.584486E-5	-1.517834E-5	-0.076907
	26.965000	20.316300	-21.481339	87.774968	-1.875978E-5	-4.577668E-5	-1.586517E-5	-1.462007E-5	-0.120132
	27.965000	84.372992	-21.515086	87.769753	-1.883953E-5	-4.602340E-5	-1.593624E-5	-1.490883E-5	-0.125347
	28.965000	68.191096	-21.503560	87.767548	-1.839091E-5	-4.602340E-5	-1.545905E-5	-1.438906E-5	-0.127552
	29.965000	1.665524	-21.529953	87.765448	-1.791239E-5	-4.625115E-5	-1.635250E-5	-1.489920E-5	-0.129652
	30.965000	66.205258	-21.547906	87.775143	-1.878969E-5	-4.563433E-5	-1.576364E-5	-1.462007E-5	-0.119957
	31.965000	-7.700117	-21.568919	87.772728	-1.876975E-5	-4.609932E-5	-1.606822E-5	-1.529384E-5	-0.122372
	32.965000	27.937624	-21.582511	87.816758	-1.856039E-5	-4.581463E-5	-1.564180E-5	-1.493770E-5	-0.078342
	33.965000	18.786668	-21.610206	87.831072	-1.907880E-5	-4.653584E-5	-1.584486E-5	-1.472594E-5	-0.064028
	34.965000	-4.775031	-21.621048	87.839577	-1.813171E-5	-4.617524E-5	-1.611899E-5	-1.511096E-5	-0.055523
	35.965000	-11.993821	-21.635526	87.827432	-1.881960E-5	-4.637452E-5	-1.563165E-5	-1.540934E-5	-0.067668
	36.965000	-17.924499	-21.655264	87.829707	-1.866009E-5	-4.624166E-5	-1.554027E-5	-1.515909E-5	-0.065393
	37.965000	1.504510	-21.662953	87.798908	-1.874981E-5	-4.559638E-5	-1.583471E-5	-1.499545E-5	-0.096192
	38.965000	-6.760869	-21.690970	87.807518	-1.838094E-5	-4.595698E-5	-1.563165E-5	-1.502433E-5	-0.087582
	39.965000	18.545147	-21.702965	87.776613	-1.887941E-5	-4.665920E-5	-1.562150E-5	-1.546710E-5	-0.118487
	40.965000	9.098999	-21.724958	87.765623	-1.880963E-5	-4.636503E-5	-1.583471E-5	-1.546710E-5	-0.129477
	41.965000	6.147078	-21.729506	87.769018	-1.869000E-5	-4.623217E-5	-1.578394E-5	-1.492808E-5	-0.126082
	42.965000	9.206341	-21.745769	87.760898	-1.823140E-5	-4.652635E-5	-1.614945E-5	-1.555372E-5	-0.134202
	43.965000	-14.543207	-21.773451	87.761178	-1.857036E-5	-4.647890E-5	-1.557073E-5	-1.501470E-5	-0.133922
	44.965000	11.755728	-21.790908	87.760933	-1.864015E-5	-4.626064E-5	-1.570272E-5	-1.569811E-5	-0.134167
	45.965000	2.497429	-21.816415	87.765588	-1.837098E-5	-4.681103E-5	-1.577379E-5	-1.518796E-5	-0.129512
	46.965000	-15.858154	-21.837012	87.746723	-1.768309E-5	-4.686797E-5	-1.570272E-5	-1.514946E-5	-0.148377
	47.965000	-12.101163	-21.833751	87.717604	-1.816162E-5	-4.683001E-5	-1.572303E-5	-1.509171E-5	-0.177496
	48.965000	-2.789193	-21.857327	87.633464	-1.827128E-5	-4.698184E-5	-1.582455E-5	-1.547672E-5	-0.261636
	49.965000	11.541043	-21.858749	87.655444	-1.794229E-5	-4.627013E-5	-1.606822E-5	-1.535159E-5	-0.239656
	50.965000	-21.359462	-21.897447	87.731603	-1.856039E-5	-4.681103E-5	-1.565195E-5	-1.529384E-5	-0.163497
	51.965000	-19.266281	-21.893851	87.733038	-1.857036E-5	-4.630809E-5	-1.550981E-5	-1.506283E-5	-0.162062
	52.965000	-16.099675	-21.915548	87.750153	-1.908877E-5	-4.645992E-5	-1.594639E-5	-1.572698E-5	-0.144947
	53.965000	-5.123895	-21.947537	87.749593	-1.874981E-5	-4.627962E-5	-1.556058E-5	-1.519759E-5	-0.145507
	54.965000	25.763936	-21.954192	87.737763	-1.902895E-5	-4.670665E-5	-1.598700E-5	-1.552485E-5	-0.157337
	55.965000	-10.759381	-21.964940	87.732478	-1.913861E-5	-4.691542E-5	-1.565195E-5	-1.513021E-5	-0.162622
	56.965000	-13.228260	-21.974024	87.733038	-1.897910E-5	-4.683950E-5	-1.588547E-5	-1.526496E-5	-0.162062
	57.965000	-10.893559	-21.994648	87.738778	-1.890932E-5	-4.680154E-5	-1.579409E-5	-1.540934E-5	-0.156322
	58.965000	-1.527918	-22.032379	87.742243	-1.851055E-5	-4.710520E-5	-1.605807E-5	-1.583286E-5	-0.152857
	59.965000	-26.753427	-22.048803	87.734823	-1.890932E-5	-4.677307E-5	-1.611899E-5	-1.603499E-5	-0.160277
	60.965000	-17.441457	-22.057726	87.728978	-1.865012E-5	-4.690593E-5	-1.611899E-5	-1.597724E-5	-0.166122
	61.965000	-26.350892	-22.058799	87.698879	-1.868002E-5	-4.712418E-5	-1.634235E-5	-1.571735E-5	-0.196221
	62.965000	-8.880885	-22.067602	87.637594	-1.876975E-5	-4.681103E-5	-1.657587E-5	-1.597724E-5	-0.257506
	63.965000	-35.475013	-22.093337	87.707524	-1.926822E-5	-4.631758E-5	-1.675862E-5	-1.549597E-5	-0.187576
	64.965000	-15.858154	-22.102596	87.713929	-1.950748E-5	-4.675409E-5	-1.712412E-5	-1.541897E-5	-0.181171
	65.965000	5.476186	-22.131391	87.711094	-1.868999E-5	-4.646941E-5	-1.668755E-5	-1.563073E-5	-0.184006
	66.965000	0.296906	-22.144621	87.662339	-1.896913E-5	-4.664971E-5	-1.637281E-5	-1.533234E-5	-0.232761
	67.965000	-45.404203	-22.172719	87.644279	-1.914859E-5	-4.644094E-5	-1.646419E-5	-1.587136E-5	-0.250821
	68.965000	-17.897663	-22.186405	87.676129	-1.821147E-5	-4.578617E-5	-1.691091E-5	-1.545747E-5	-0.218971
	69.965000	-36.226411	-22.196254	87.729853	-1.911867E-5	-4.599494E-5	-1.616975E-5	-1.544785E-5	-0.165247
	70.965000	-34.186902	-22.210276	87.726108	-1.883953E-5	-4.616575E-5	-1.679923E-5	-1.572698E-5	-0.168992
	71.965000	-13.684466	-22.237716	87.731603	-1.831116E-5	-4.645043E-5	-1.654541E-5	-1.587136E-5	-0.163497
	72.965000	-54.152624	-22.246679	87.733108	-1.890932E-5	-4.648839E-5	-1.647434E-5	-1.592911E-5	-0.161992
